column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,target
2,10.7630308655539,a1,b18,b18,10,q1,84052,5,306,15,0,39.851300984057,1,c4,0,k,5.06708933664248,1325794.41698174
2,64.3303674038926,a1,b0,b0,0,q1,30000,6,239,48,6,92.3234890436144,1,c4,1,f,6.4491852927798,952672.181983468
2,37.1836001332977,a1,b0,b0,24,q1,15000,6,170,8,0,74.2428802705391,1,c4,0,e,7.81166190153652,608987.180980719
1,10.7630308655539,a1,b0,b0,29,q1,12500,4,249,13,0,46.4380894576392,1,c4,0,e,1.72083055962903,1710719.58847746
1,6.44714919221317,a1,b0,b0,33,q1,12000,6,123,8,0,66.8279233004922,1,c0,0,a,2.91792256495255,256662.480966355
2,7.88327128357425,a3,b0,b0,11,q1,21100,5,170,5,2,45.1297963611778,1,c1,0,e,4.5977947398005,613580.916875244
1,22.1337352817993,a1,b0,b0,0,q1,1,6,224,31,4,54.1990368310519,1,c4,0,f,7.00854090130252,1170192.388459
1,6.44714919221317,a1,b0,b0,0,q1,18000,7,123,9,0,39.851300984057,1,c0,0,a,6.81699224038125,245738.879056079
2,20.7315254450123,a3,b17,b17,20.54084491,q2,5,2,249,33,0,49.0416735308324,1,c4,1,k,6.82400823287352,3032098.00523005
2,13.6352610861514,a1,b103,b103,38.50069444,q1,0,3,123,14,0,46.4380894576392,1,c0,0,a,7.57807981357017,427215.92278221
2,15.0651993779242,a1,b37,b37,45.36570602,q1,1,2,181,1,0,43.8170582119494,1,c3,0,j,1.20755877386951,1005796.11451534
2,16.4901115455292,a1,b0,b0,39.44273148,q1,1,3,224,3,0,51.6284536103333,1,c4,0,f,0.511295696302405,1416072.57577988
1,24.9205711817533,a1,b0,b0,22,q2,15000,7,174,28,2,77.9089976442515,1,c0,0,a,2.79190834953588,562359.03287892
2,16.4901115455292,a1,b0,b0,46.31538194,q1,5,2,181,4,0,45.1297963611778,1,c3,0,j,1.47327552603709,972013.164353339
2,29.0575203695418,a1,b339,b339,2,q1,62000,6,209,21,0,56.753995630812,1,c1,0,h,5.10479080863813,780261.853864285
1,17.9096121809599,a3,b0,b0,33,q1,34000,6,140,26,0,73.0148644148498,1,c4,0,c,4.07020070674434,373170.056473215
2,47.7420213356935,a3,b682,b682,27,q1,50000,6,105,5,0,75.4678789931438,1,c1,0,e,4.04941803460836,310048.716066184
1,5.02065789022061,a1,b0,b0,24.30208333,q2,0,3,340,1,0,51.6284536103333,1,c10,1,l,4.70742740909462,4403681.50356702
1,12.2008971948739,a1,b0,b0,45.98611111,q1,4100,3,123,7,0,58.0257856992892,1,c0,0,a,2.3651152815374,376549.736685838
2,20.7315254450123,a1,b0,b0,0,q1,10,5,340,44,0,74.2428802705391,1,c10,0,l,4.94275634564274,2696275.19021506
2,30.4252462333566,a1,b0,b0,28.40190972,q1,1,2,181,21,0,70.5496016560626,1,c3,0,j,2.24421322985922,983974.483532232
2,54.1990368310519,a1,b0,b0,7,q1,35000,5,197,32,3,89.9472804140842,1,c0,0,a,4.47080038209984,1047805.88070763
2,7.88327128357425,a1,b0,b0,54,q2,0,6,140,16,1,63.0765004056888,1,c1,0,e,4.53370567516248,613254.252157478
1,0,a3,b0,b0,26,q1,5,3,107,7,0,47.7420213356935,1,c0,0,b,0.629425223684348,401488.5996042
2,19.3234625127531,a3,b3,b3,0,q2,56000,6,197,9,1,47.7420213356935,1,c1,0,b,7.43128096161166,641788.368176275
1,22.1337352817993,a1,b0,b0,62,q1,71000,7,170,11,0,60.5583096525839,1,c4,1,e,5.2805226495205,553415.470407146
1,24.9205711817533,a3,b0,b0,16,q2,20000,8,197,19,1,61.8191669390275,1,c1,0,a,3.91699028365859,556999.3755428
2,17.9096121809599,a1,b0,b0,46,q1,27300,5,449,43,0,45.1297963611778,1,c1,0,k,3.69422479147898,1524945.48994989
1,20.7315254450123,a1,b0,b0,18,q1,35000,5,115,13,6,69.312261840456,1,c1,0,c,6.0552032312566,329377.099015747
1,9.32308306580765,a3,b0,b0,52,q1,1,5,204,20,3,68.071718974069,1,c4,0,e,7.08249631795089,1380479.0746975
2,35.842307596661,a1,b0,b0,9,q1,15500,4,140,14,3,61.8191669390275,1,c4,0,c,1.22717504615099,409518.701665105
1,10.7630308655539,a1,b0,b0,25,q1,30000,6,170,9,0,54.1990368310519,1,c4,0,e,6.03889435782731,646506.739952937
2,15.0651993779242,a3,b0,b0,54,q2,10,5,197,34,1,51.6284536103333,1,c1,0,a,4.78398737378065,1052282.14335821
1,33.1443515440171,a3,b0,b0,15,q1,1,3,123,5,0,73.0148644148498,1,c0,0,b,1.99453736037693,497720.737303171
1,6.44714919221317,a1,b0,b0,63,q1,1,7,140,7,0,42.4997888846442,1,c4,0,c,6.37087381042748,331996.176962162
2,49.0416735308324,a1,b0,b0,9,q1,0,5,249,19,5,77.9089976442515,1,c4,0,e,0.665225432824497,1219917.21931383
1,6.44714919221317,a1,b218,b218,16,q1,30281,5,123,3,0,45.1297963611778,1,c1,0,a,4.07440699523432,253239.453435573
1,50.337125292176,a3,b37,b37,0,q1,10,6,209,14,4,92.3234890436144,1,c8,0,h,4.1713371530474,758754.906304016
2,16.4901115455292,a3,b0,b0,6,q1,18173,5,122,1,1,46.4380894576392,1,c4,0,f,6.07987450120689,574247.963052719
2,43.8170582119494,a1,b0,b0,28,q1,75000,6,286,32,4,80.338554502001,1,c1,0,i,6.25719223835748,1062872.07965346
2,23.5300769028817,a1,b0,b0,33,q1,22000,5,175,27,0,52.9157332566897,1,c0,0,b,1.16597640045923,766171.477136876
2,33.1443515440171,a1,b0,b0,85.38263889,q1,0,4,306,2,0,63.0765004056888,1,c4,1,k,1.85404090645278,2644259.92668359
2,39.851300984057,a3,b0,b0,0,q1,94000,7,181,3,3,74.2428802705391,1,c1,1,j,0.507153188526459,574247.963052719
2,41.1778999978294,a1,b0,b0,0,q2,10000,6,170,26,0,80.338554502001,1,c4,0,f,5.18838184919107,978436.618309005
2,30.4252462333566,a1,b13,b13,32,q1,98000,7,141,11,1,74.2428802705391,1,c3,0,d,6.3341339670283,448977.771578235
2,7.88327128357425,a1,b0,b0,36,q1,28520,7,170,9,2,88.7553963027039,1,c4,0,e,4.51410774028777,511577.864220435
1,35.842307596661,a1,b0,b0,25,q1,11000,5,116,13,1,68.071718974069,1,c1,0,c,4.85810352241284,325241.030167705
1,7.88327128357425,a1,b0,b0,18,q2,14800,5,177,5,0,42.4997888846442,1,c1,0,f,3.76553664319318,1008126.84199118
2,20.7315254450123,a1,b0,b0,0,q1,0,8,235,16,1,93.5078757118289,1,c3,1,j,1.77224984264395,1152077.37922377
2,27.6842218819402,a1,b7,b7,17,q1,10000,5,114,10,2,80.338554502001,1,c3,0,d,2.02501381364209,441197.456331565
2,15.0651993779242,a1,b0,b0,8.201388889,q1,10,2,181,9,0,68.071718974069,1,c3,1,j,7.50824827802393,927720.018116723
1,12.2008971948739,a1,b180,b180,50,q1,15000,5,175,21,2,55.4784348152481,1,c1,0,a,5.19097651813029,691054.857817035
1,6.44714919221317,a1,b18,b0,0,q1,15000,7,160,18,2,49.0416735308324,1,c1,0,f,6.35130908135625,470506.498764976
2,26.3052646195319,a1,b0,b0,63,q1,0,5,140,4,1,92.3234890436144,1,c1,0,c,3.69946884598403,456859.56572226
2,20.7315254450123,a1,b0,b0,38.43922454,q1,5,3,123,0,0,56.753995630812,1,c0,0,a,5.89654989325847,441266.360029528
1,5.02065789022061,a1,b0,b0,24.57083333,q1,38042,6,177,2,0,51.6284536103333,1,c4,0,f,5.29675681138876,944587.182996656
2,19.3234625127531,a1,b1747,b1747,31,q1,20000,5,209,18,1,58.0257856992892,1,c1,0,h,3.29378349763841,1047643.75778088
1,20.7315254450123,a1,b0,b0,3,q1,35000,6,115,9,2,50.337125292176,1,c1,0,c,1.27962668531259,336107.103113875
2,10.7630308655539,a1,b0,b0,32,q1,40060,5,181,18,2,47.7420213356935,1,c3,0,j,6.8689981207838,653481.565024706
2,19.3234625127531,a1,b0,b0,0,q1,26000,4,181,18,0,52.9157332566897,1,c3,0,j,7.73181287330908,707144.431569122
2,17.9096121809599,a1,b899,b2162,37,q1,123000,5,181,13,0,46.4380894576392,1,c3,0,j,5.88488568698612,573637.404131412
2,9.32308306580765,a3,b8,b8,52,q1,33181,5,116,1,0,38.5198992060866,1,c4,0,c,7.01306914607308,384795.755697021
1,20.7315254450123,a1,b0,b0,0,q2,30000,5,224,32,0,50.337125292176,1,c4,0,f,1.02151718041663,1240940.87354569
2,45.1297963611778,a1,b0,b0,0,q1,10,5,140,17,2,94.6898242061029,1,c4,0,c,2.52799284614253,322377.355337776
2,43.8170582119494,a1,b7,b7,13,q1,36500,6,85,9,0,86.3639075661322,1,c4,0,e,4.75141872961038,355838.508582753
2,34.4959241463777,a1,b0,b0,97,q1,58436,7,306,15,2,91.1366341827467,1,c4,1,k,7.72543881504704,1147152.34789778
1,20.7315254450123,a1,b0,b0,36,q1,0,5,150,8,2,54.1990368310519,1,c1,0,e,0.607257304904121,565646.214960388
2,24.9205711817533,a1,b0,b0,22,q1,23000,3,249,12,2,68.071718974069,1,c1,0,e,6.12453274811885,1771665.71184817
2,34.4959241463777,a1,b6,b6,0,q2,35000,5,197,0,0,64.3303674038926,1,c0,0,b,1.40023483268346,887201.791882927
2,23.5300769028817,a1,b0,b0,57,q1,90000,8,249,10,0,55.4784348152481,1,c4,0,e,5.00129814908936,1002064.42978296
2,27.6842218819402,a1,b93,b93,55,q1,10000,4,144,6,4,74.2428802705391,1,c1,0,d,4.99992799209361,524226.617557176
1,19.3234625127531,a1,b0,b0,26,q2,25000,5,140,5,2,61.8191669390275,1,c1,0,e,5.07972388093792,666740.503157315
2,20.7315254450123,a1,b362,b362,11,q2,70000,8,235,40,5,51.6284536103333,1,c3,1,j,4.47011517201522,1170192.388459
2,24.9205711817533,a1,b0,b0,8,q1,20000,6,249,25,3,80.338554502001,1,c4,0,e,3.35901756263528,1064994.63182851
2,42.4997888846442,a1,b15,b15,3,q2,10000,5,197,72,2,69.312261840456,1,c0,0,a,4.66019110261044,1097791.83642009
2,6.44714919221317,a1,b14,b14,5,q1,1,3,150,2,2,60.5583096525839,1,c3,0,j,7.56035098149269,934044.267974071
1,19.3234625127531,a3,b0,b0,39,q1,45100,5,224,18,4,47.7420213356935,1,c1,0,f,1.64511842555777,1170192.388459
1,7.88327128357425,a3,b250,b250,35,q2,40804,5,184,10,3,73.0148644148498,1,c1,0,k,2.8829100034738,723704.351384638
1,20.7315254450123,a3,b0,b0,18,q1,21000,3,225,23,0,73.0148644148498,1,c4,0,f,6.06570043955016,1392337.61062838
2,33.1443515440171,a1,b0,b0,0,q1,55000,6,181,20,1,79.1252010865025,1,c3,1,j,5.2457515498113,552285.661448835
2,59.2938695040295,a1,b0,b0,2,q1,40000,5,209,8,4,92.3234890436144,1,c8,0,h,3.17025634837939,830901.711673907
2,23.5300769028817,a1,b82,b82,30.11388889,q1,37160,7,211,22,1,82.7568668429828,1,c1,0,f,0.154203340703838,1008577.51260073
1,20.7315254450123,a1,b0,b0,39,q1,8500,4,110,7,1,85.1642362479363,1,c1,0,f,0.963704269535242,713423.871256065
1,23.5300769028817,a1,b0,b0,0,q1,11012,3,224,21,1,93.5078757118289,1,c4,0,f,4.12652793743761,1302373.09878414
2,27.6842218819402,a1,b0,b0,0,q1,10700,4,249,16,3,86.3639075661322,1,c4,0,e,7.32763851974599,1530889.92769124
2,56.753995630812,a1,b11,b11,20,q1,27000,4,123,4,2,82.7568668429828,1,c0,0,a,2.2176264776296,287603.79434727
2,24.9205711817533,a2,b0,b0,29.23918981,q1,1,3,123,1,0,74.2428802705391,1,c0,0,a,4.63553252601226,418062.1023958
2,27.6842218819402,a1,b0,b0,47,q1,1,3,110,1,0,56.753995630812,1,c4,0,e,2.07777985156755,486243.035056751
2,16.4901115455292,a1,b0,b0,15,q1,45000,4,140,20,2,46.4380894576392,1,c4,0,c,4.4497482620609,368218.62686733
2,3.61439547602665,a1,b1827,b37,12,q1,35007,5,180.8,4,1,42.4997888846442,1,c3,0,j,5.02573357952988,648887.147564791
2,20.7315254450123,a1,b0,b0,211,q2,1,3,218,8,0,51.6284536103333,1,c4,0,k,5.10157037179034,2465305.27847604
1,9.32308306580765,a2,b0,b0,31,q1,1,6,170,19,0,64.3303674038926,1,c4,0,e,6.86840622527115,545722.885041674
1,16.4901115455292,a1,b0,b0,34.2005787,q1,1,3,224,18,0,45.1297963611778,1,c4,0,f,4.99106045135718,1537782.67549916
1,23.5300769028817,a1,b0,b0,29,q1,40000,7,190,12,1,54.1990368310519,1,c1,0,d,6.26628566856072,723927.731173826
1,3.61439547602665,a3,b0,b0,28,q1,1,6,211,8,1,81.5490970333725,1,c4,0,f,4.88734910067907,849865.554320655
1,27.6842218819402,a1,b0,b0,0,q2,50000,6,140,21,2,76.6899040168582,1,c4,0,e,6.79580909690851,650321.071186675
2,20.7315254450123,a3,b0,b0,38,q1,43000,7,115,15,4,50.337125292176,1,c1,0,c,3.4641407894908,256017.175155989
1,6.44714919221317,a3,b117,b117,53,q1,15000,4,107,16,0,60.5583096525839,1,c0,0,a,1.60358523894004,332235.545443873
1,17.9096121809599,a1,b37,b37,0,q1,24020,4,123,9,0,59.2938695040295,1,c0,0,b,3.77413707022877,423529.67920264
2,15.0651993779242,a1,b0,b0,2.59375,q1,1,3,181,1,1,46.4380894576392,1,c3,0,j,6.12820541203014,821087.855652331
2,23.5300769028817,a1,b32,b32,37.22708333,q1,0,3,181,11,0,56.753995630812,1,c3,0,j,0.817744924847923,993827.854916244
2,19.3234625127531,a3,b0,b0,51,q1,41000,4,181,4,1,59.2938695040295,1,c1,0,j,6.7968413905192,600566.544442507
2,22.1337352817993,a1,b58,b58,22,q1,16000,4,123,4,3,74.2428802705391,1,c1,0,b,0.907637877726124,333022.073790839
2,41.1778999978294,a1,b174,b174,32.3468287,q1,5,3,105,1,0,81.5490970333725,1,c4,0,e,4.13734077725083,344271.297070445
2,23.5300769028817,a1,b0,b0,54,q1,1,6,209,16,1,75.4678789931438,1,c8,0,h,6.95487704924804,853321.739519918
1,9.32308306580765,a4,b0,b0,6,q1,17000,6,86,20,1,80.338554502001,1,c4,0,e,6.70066849270423,351673.430424489
2,26.3052646195319,a1,b7,b7,32.54513889,q1,2,2,306,10,0,66.8279233004922,1,c4,0,k,1.63535494976051,2962533.3491751
2,20.7315254450123,a1,b0,b0,32,q1,108000,6,197,11,1,61.8191669390275,1,c1,0,b,3.28045159008493,723760.196162019
2,10.7630308655539,a1,b0,b0,46,q1,74500,7,170,15,1,59.2938695040295,1,c1,0,e,2.29588897199367,529321.609774414
1,26.3052646195319,a1,b0,b0,0,q1,15000,5,211,8,1,60.5583096525839,1,c4,0,f,0.937571580150633,980033.859754181
1,13.6352610861514,a3,b11,b11,0,q1,29500,4,123,8,3,51.6284536103333,1,c1,0,a,5.77501829637707,316822.7817238
1,27.6842218819402,a3,b0,b0,2,q1,1,5,141,15,2,70.5496016560626,1,c3,0,d,6.52874933050893,486395.011433051
2,29.0575203695418,a1,b0,b0,30,q1,14500,4,181,22,0,59.2938695040295,1,c1,0,j,1.74014108626451,748335.786496903
2,22.1337352817993,a1,b51,b2162,4,q1,11000,5,123,1,1,51.6284536103333,1,c0,0,b,6.5747049314269,329568.553580254
2,27.6842218819402,a1,b339,b339,0,q2,37500,6,140,19,4,69.312261840456,1,c4,0,e,1.42872769934679,603088.243138166
2,34.4959241463777,a1,b0,b0,7.204861111,q1,1,3,181,17,0,61.8191669390275,1,c3,1,j,0.361907332640995,878570.671226144
2,30.4252462333566,a3,b178,b178,47,q2,0,3,217,6,0,56.753995630812,1,c4,0,k,5.17401344254333,2321234.37631221
2,15.0651993779242,a1,b1861,b1861,33.19482639,q1,5,3,181,17,0,49.0416735308324,1,c3,0,j,3.83729384469477,958649.211279661
2,27.6842218819402,a1,b0,b0,9,q2,1,3,313,95,1,54.1990368310519,1,c4,0,k,3.41859441970932,2924146.18991777
2,22.1337352817993,a1,b0,b0,0,q2,121660,7,235,32,3,56.753995630812,1,c3,1,j,5.35763309956244,1688899.7431023
2,27.6842218819402,a1,b0,b0,52,q1,1,5,170,13,1,60.5583096525839,1,c1,0,e,4.7906756921069,748300.852843216
1,15.0651993779242,a1,b9,b9,26,q1,82000,5,181,3,3,55.4784348152481,1,c1,0,j,4.51994510527974,748335.786496903
2,10.7630308655539,a1,b847,b847,0,q2,12000,4,197,6,2,43.8170582119494,1,c0,0,b,4.59757146088079,862247.827280724
2,19.3234625127531,a1,b0,b15,11,q1,1,3,181,1,1,52.9157332566897,1,c3,0,j,0.958177498081284,1024812.20798498
2,15.0651993779242,a3,b0,b0,12,q1,107000,7,170,12,4,45.1297963611778,1,c4,0,e,4.29616696614105,550033.1563409
1,9.32308306580765,a3,b0,b0,27.16819444,q1,2,3,181,11,0,51.6284536103333,1,c3,0,j,3.58191984287933,923504.480667206
1,10.7630308655539,a1,b0,b0,40,q1,1,5,140,19,2,51.6284536103333,1,c4,0,c,4.78134235577069,340322.003547465
2,26.3052646195319,a1,b0,b0,85,q1,38000,5,123,9,2,81.5490970333725,1,c0,0,a,4.95020929060782,355879.617739819
2,43.8170582119494,a1,b0,b0,7,q1,34000,9,140,8,0,70.5496016560626,1,c4,0,c,4.13547444070541,268747.65054615
2,24.9205711817533,a3,b0,b0,17,q1,17000,5,116,7,2,88.7553963027039,1,c1,0,c,1.64681252061119,333569.252757278
2,16.4901115455292,a1,b0,b0,44,q1,49000,6,170,13,2,49.0416735308324,1,c1,0,e,3.96184607599995,609529.208443221
2,26.3052646195319,a2,b0,b0,20,q1,12345,6,116,10,1,75.4678789931438,1,c4,0,c,6.95104545284648,273101.301732739
2,22.1337352817993,a1,b3,b3,0,q2,40000,6,190,7,3,50.337125292176,1,c1,0,d,6.78476754677658,736370.038318804
1,9.32308306580765,a1,b0,b0,28,q2,60000,6,140,9,0,63.0765004056888,1,c4,0,e,7.33419870778202,679211.904151892
2,39.851300984057,a1,b0,b0,0,q2,110,4,243,26,2,82.7568668429828,1,c7,0,i,1.69185703370669,1454094.10579411
1,20.7315254450123,a1,b0,b0,0,q2,43473,7,170,2,1,60.5583096525839,1,c4,0,f,7.48109809328006,853321.739519918
1,22.1337352817993,a1,b0,b0,0,q1,2,4,224,4,1,68.071718974069,1,c4,0,f,2.66845303609906,1311795.61499159
2,2.24931562809585,a1,b0,b0,50,q1,5000,3,107,4,0,45.1297963611778,1,c1,0,a,6.23483989343332,314124.986252299
1,12.2008971948739,a1,b0,b0,50,q1,14000,5,141,3,0,56.753995630812,1,c4,0,c,1.94568817237211,688036.10206538
1,26.3052646195319,a3,b0,b0,19,q1,40000,6,170,20,4,87.5609496695638,1,c1,1,e,6.77755131084976,581381.661074725
2,15.0651993779242,a1,b7,b7,8,q1,1,2,181,12,0,61.8191669390275,1,c3,0,j,3.38210967025489,922099.413817218
2,20.7315254450123,a1,b0,b0,2,q1,4200,7,105,21,0,58.0257856992892,1,c4,0,e,5.76192898076111,285791.613624916
2,42.4997888846442,a1,b18,b18,43,q1,60000,5,181,6,0,73.0148644148498,1,c1,1,j,1.78123211715229,718169.301377741
2,0.975189413905455,a1,b0,b0,6,q1,55000,7,141,8,1,50.337125292176,1,c3,0,d,4.70346413872608,387192.053755499
1,22.1337352817993,a1,b0,b0,36,q1,30000,4,116,8,1,85.1642362479363,1,c1,0,c,0.971670513987543,387494.193560195
2,6.44714919221317,a1,b0,b0,39.3125,q2,5488,2,249,4,0,38.5198992060866,1,c4,0,k,6.16776131508259,2673154.00775069
1,22.1337352817993,a1,b147,b147,0,q1,57000,6,140,25,5,54.1990368310519,1,c4,0,c,3.98380470115271,353796.911160552
1,10.7630308655539,a1,b3,b3,6,q2,0,6,117,20,0,77.9089976442515,1,c3,0,d,1.78026129886685,439543.852548986
1,12.2008971948739,a1,b0,b0,0,q1,10000,7,170,22,2,45.1297963611778,1,c4,0,e,2.65672100871488,640257.528715329
2,38.5198992060866,a1,b0,b0,42,q1,46000,5,309,17,0,86.3639075661322,1,c3,0,j,1.81021320337083,1682347.52200068
2,45.1297963611778,a1,b82,b82,28,q1,95350,10,141,0,0,82.7568668429828,1,c3,0,d,1.07378712747051,352837.878247731
1,20.7315254450123,a1,b0,b0,31,q1,50001,7,105,10,3,54.1990368310519,1,c1,0,e,2.0082561887033,280077.737816159
2,51.6284536103333,a1,b0,b0,27,q1,31000,7,141,19,0,93.5078757118289,1,c3,0,d,2.04198587669486,449137.012702146
1,19.3234625127531,a2,b0,b0,97,q1,1800,4,225,18,0,47.7420213356935,1,c1,0,f,1.88328911877211,1418194.13281377
2,19.3234625127531,a1,b0,b0,48,q1,16001,4,125,9,0,49.0416735308324,1,c1,0,f,4.76289092917913,684013.959657897
2,24.9205711817533,a1,b0,b0,2,q1,15000,6,249,9,0,55.4784348152481,1,c4,0,e,6.55041174369638,1003782.36764318
2,23.5300769028817,a1,b0,b0,37,q1,22000,6,140,13,2,81.5490970333725,1,c3,0,d,4.32998907179004,359614.218504867
2,23.5300769028817,a1,b0,b0,13,q1,50000,6,181,5,2,52.9157332566897,1,c1,0,j,1.91095788042646,608966.334023837
1,7.88327128357425,a1,b56,b56,39,q1,41000,5,141,6,2,43.8170582119494,1,c1,0,d,1.78961102045185,614977.98137743
2,22.1337352817993,a2,b0,b0,56,q2,40000,6,184.96,10,1,75.4678789931438,1,c1,0,h,1.3991635301733,872446.031745361
2,29.0575203695418,a3,b0,b0,22,q1,10000,10,396,44,5,55.4784348152481,1,c1,0,l,3.85664351842698,1206741.5790184
2,27.6842218819402,a2,b0,b0,30,q1,22900,6,116,3,2,55.4784348152481,1,c1,0,c,1.42156472837078,355989.242768975
1,6.44714919221317,a3,b0,b0,0,q1,30000,8,510,4,0,43.8170582119494,1,c10,0,l,3.21638176055031,1445271.51872124
2,45.1297963611778,a3,b37,b37,15,q2,65144,6,140,5,2,73.0148644148498,1,c1,0,e,6.59965405810764,527618.519932857
1,23.5300769028817,a3,b18,b18,28,q1,40259,6,141,0,0,77.9089976442515,1,c3,0,d,1.4298931909481,574664.263012788
2,24.9205711817533,a3,b7,b7,14,q1,15000,4,181,8,0,64.3303674038926,1,c3,0,j,4.03554653179206,838272.865555078
1,12.2008971948739,a1,b0,b0,34,q1,2,2,180,25,0,47.7420213356935,1,c4,0,f,0.364453562411545,1432477.37541445
1,26.3052646195319,a1,b0,b0,12,q1,62000,7,197,43,3,59.2938695040295,1,c1,0,a,6.98293482753243,641878.82987791
1,15.0651993779242,a1,b3,b3,9,q2,85000,5,184,10,0,45.1297963611778,1,c4,0,k,5.23355575397891,709676.963243571
2,30.4252462333566,a1,b0,b0,0,q2,30000,4,249,30,0,58.0257856992892,1,c4,1,k,3.79536435175492,2619807.56901032
2,23.5300769028817,a1,b96,b96,63.22361111,q1,0,3,125,0,0,77.9089976442515,1,c4,0,f,3.49741873111455,699471.552480027
2,23.5300769028817,a2,b0,b0,53,q1,11855,4,170,1,0,71.7837868183371,1,c4,0,e,7.25327904354781,766087.58450331
1,22.1337352817993,a1,b0,b0,3,q2,250,4,217.54,39,0,52.9157332566897,1,c4,0,k,4.52833521706983,2515783.12015916
1,6.44714919221317,a1,b0,b493,10,q1,26000,4,107,4,0,37.1836001332977,1,c0,0,a,1.09505658489522,269427.78708777
2,37.1836001332977,a1,b0,b0,26,q1,1,2,110,18,0,70.5496016560626,1,c4,0,e,3.82466984905022,466358.868927766
2,20.7315254450123,a1,b10,b10,44,q2,25000,5,170,9,1,50.337125292176,1,c1,0,e,2.41203105722059,580458.591327319
2,9.32308306580765,a1,b0,b0,9,q1,0,6,123,9,0,43.8170582119494,1,c0,0,b,5.76528049007064,306260.481619426
2,24.9205711817533,a1,b0,b0,9,q1,56000,6,286,41,0,70.5496016560626,1,c7,0,i,6.5383339289515,1140249.76091648
2,7.88327128357425,a1,b13,b13,18,q1,50000,5,160,6,1,52.9157332566897,1,c4,0,c,6.56455301418767,657102.007600449
2,23.5300769028817,a1,b0,b0,17,q1,56000,5,123,4,0,59.2938695040295,1,c0,0,a,5.67159910920485,359278.405182871
1,17.9096121809599,a1,b0,b0,97,q1,1,7,211,9,0,69.312261840456,1,c1,0,f,3.96560635774918,872859.918018511
1,30.4252462333566,a3,b0,b0,39,q1,20000,5,148,15,3,61.8191669390275,1,c1,0,j,5.43127315836452,545127.001395764
1,9.32308306580765,a1,b0,b0,59,q1,25300,6,140,11,0,45.1297963611778,1,c4,0,c,2.54369465670067,352050.152467636
1,10.7630308655539,a1,b0,b0,58,q1,10000,6,107,9,2,58.0257856992892,1,c1,0,a,7.65045321305107,241770.410686302
2,24.9205711817533,a1,b0,b0,30,q1,14100,5,286,22,0,55.4784348152481,1,c1,0,i,2.40692212943444,1236409.72676154
1,10.7630308655539,a3,b0,b0,140,q1,48700,7,170,18,0,50.337125292176,1,c1,0,f,3.69208531499684,1159448.29441004
1,9.32308306580765,a2,b0,b0,31,q1,105000,6,211,11,4,42.4997888846442,1,c1,0,f,1.04883461705969,841040.992560806
1,17.9096121809599,a1,b0,b0,20,q2,61000,5,235,22,1,80.338554502001,1,c3,0,j,6.31125276816961,1962833.86173667
1,19.3234625127531,a1,b0,b0,65,q1,10000,7,160,10,0,56.753995630812,1,c4,0,f,5.04454669369509,581409.42316803
1,24.9205711817533,a3,b0,b0,0,q2,12345,9,272,33,2,58.0257856992892,1,c10,0,l,2.45742558833993,1114514.33451489
2,27.6842218819402,a1,b0,b0,13,q2,33000,4,140,33,3,81.5490970333725,1,c1,0,e,0.585840507267058,788908.203161506
2,30.4252462333566,a1,b0,b0,3,q2,20000,6,140,12,2,79.1252010865025,1,c4,0,e,2.50462933167412,618119.943397791
2,29.0575203695418,a1,b0,b0,24,q1,63000,6,141,7,1,58.0257856992892,1,c3,0,d,1.06792076091493,553935.341532751
2,33.1443515440171,a1,b0,b0,39,q1,10,5,210,21,4,71.7837868183371,1,c1,0,h,1.12427271198219,1020585.6015559
1,10.7630308655539,a1,b0,b0,6,q1,10,6,211,11,4,45.1297963611778,1,c4,0,f,1.13062942566009,901184.671987089
2,24.9205711817533,a3,b0,b0,30,q2,63000,4,175,3,1,74.2428802705391,1,c1,0,b,5.19887845828177,1077048.03531189
1,23.5300769028817,a1,b0,b0,35,q1,88,7,306,32,0,64.3303674038926,1,c4,1,k,3.50732739806765,1333071.92772824
1,16.4901115455292,a1,b0,b0,21,q1,59000,8,170,20,0,66.8279233004922,1,c4,0,e,3.13956583905036,530318.607293324
1,15.0651993779242,a3,b0,b0,11,q1,21000,6,140,10,0,51.6284536103333,1,c1,0,c,5.72037009422142,401234.289915216
2,23.5300769028817,a1,b0,b0,32,q1,29000,6,150,17,2,54.1990368310519,1,c4,0,e,5.81490218380868,524690.374321896
1,5.02065789022061,a1,b0,b0,11,q1,0,3,150,1,0,50.337125292176,1,c3,0,j,7.01582691630773,818286.462408381
1,22.1337352817993,a3,b42,b42,7,q1,20000,4,123,4,0,60.5583096525839,1,c0,0,a,5.12835291747791,461480.952137845
1,20.7315254450123,a3,b0,b0,58,q1,15000,7,123,10,0,58.0257856992892,1,c1,0,a,4.65592980763985,245406.412391579
1,15.0651993779242,a1,b0,b0,64.45902778,q1,85000,7,288,6,0,56.753995630812,1,c3,0,j,7.2681940126101,1375651.21514332
2,38.5198992060866,a1,b0,b0,16,q1,0,6,211,7,0,87.5609496695638,1,c4,0,f,3.08962360633756,894346.943152285
2,16.4901115455292,a1,b0,b0,0,q1,38000,4,123,6,2,55.4784348152481,1,c0,0,a,2.3494561052424,352652.929777021
